,s0,C_MD,C_M,C_mu,C_c,MK,MKi,MKad,MD,FA,ad,rd,uFA,x,y,z,voxel_nerve,voxel_type,analysisID,experiment,Histology,Class,Prob_Intact,Prob_Injured,Prob_Injured_plus
5320,19.7216350251926,0.26377266033262,0.542555783188908,0.594304288327801,0.912925909916452,1.46436032197518,1.07482830148004,0.389532020495138,0.481862036065228,0.736583860255509,0.992188254876557,0.226698926659564,0.77091133622992,76,68,2,Chiasm,Experimental,L6,LPS,Regional,Intact,0.9850055891129817,0.011462345068664725,0.003532065818353596
5321,7.89049618153831,0.308340396970104,0.305882305551809,0.419018826264584,0.729996569076979,1.70252309806288,1.33739369316662,0.365129404896256,0.492111435746144,0.553066275912579,0.838636193371441,0.318849056933496,0.64731663524475,76,69,2,Chiasm,Experimental,L6,LPS,Regional,Injured,0.2778355334668339,0.42083109031397375,0.3013333762191923
5322,32.1632574125907,0.0606219506630395,0.410526588071139,0.679923933423137,0.603783111449404,0.800552618616955,0.193602407590304,0.606950211026651,0.559642659582974,0.640723487997076,1.03470712436787,0.322110427190529,0.824575001696715,77,66,2,Chiasm,Experimental,L6,LPS,Regional,Intact,0.9678933383731296,0.02020464580888902,0.011902015817980944
5323,21.327256950369,0.132918548662921,0.686923035380282,0.863323179855173,0.795673105285458,1.32268729539605,0.459882569709988,0.862804725686066,0.387577571642018,0.82880820180563,0.889622874823252,0.1365549200514,0.929151860491692,77,67,2,Chiasm,Experimental,L6,LPS,Regional,Intact,0.9994312025499297,0.0005461217131089556,2.2675736961451248e-05
5324,25.6806781500282,0.198582631657076,0.372706666558594,0.506216671039195,0.736259170985969,1.10934651462019,0.743367836166373,0.36597867845382,0.640665502509417,0.6104970651515,1.15753002811535,0.38223323970645,0.711489051946124,77,68,2,Chiasm,Experimental,L6,LPS,Regional,Intact,0.9299873862728621,0.04621422777929819,0.02379838594783922
5325,15.0325219576456,0.200410726733925,0.072324838705886,0.150221122561773,0.481455853028557,0.85816072100412,0.751926270528777,0.106234450475343,1.01123118220376,0.268932777299246,1.32773666874622,0.852978438932535,0.387583697492262,77,69,2,Chiasm,Experimental,L6,LPS,Regional,Injured,0.2280206309865854,0.6572408422221993,0.11473852679121538
5326,32.5849179573201,0.0830454951999127,0.346236830455737,0.606728243953991,0.57066212741201,0.800469648422594,0.271699941813421,0.528769706609172,0.598739016805767,0.588418924284168,1.05690596681458,0.369655541801358,0.778927624336171,78,67,2,Chiasm,Experimental,L6,LPS,Regional,Intact,0.9021369591804996,0.059752519878646354,0.03811052094085382
5327,32.4579229858497,0.161849617702209,0.14504816282313,0.270182534916687,0.536852475930232,0.765389465920029,0.579309946474632,0.186079519445397,1.0140337983579,0.380851890927602,1.47320681848734,0.784447288293176,0.519790856899856,78,68,2,Chiasm,Experimental,L6,LPS,Regional,Injured,0.4093628665536537,0.48252736204021995,0.10810977140612628
5328,18.6560036850288,0.187066896319375,0.0536985671528822,0.072562581531531,0.740031101698722,0.720824859424082,0.690340553751891,0.0304843056721912,1.2766865455366,0.231729512908655,1.61958818083523,1.10523572788728,0.269374426276013,79,68,2,Chiasm,Experimental,L6,LPS,Regional,Injured,0.12126902846513858,0.8126473907030232,0.06608358083183805
5329,18.642619022845,0.189388532912671,0.901922037262821,0.944712933850901,0.954704868479304,1.40982015357509,0.700909895562586,0.708910258012509,0.325084055544109,0.949695760368983,0.889068151540024,0.0430920075461513,0.971963442651472,62,69,3,Left,Intact,L6,LPS,Intact,Intact,0.9959680976723511,0.003968740760728003,6.316156692096541e-05
5330,22.2438664647697,0.137232967497693,0.68608866352306,0.829552311849223,0.82705894941531,1.18658461398151,0.477184323210657,0.709400290770856,0.386380798317147,0.82830469244298,0.887274007211917,0.135934193869762,0.910797623980884,62,70,3,Left,Intact,L6,LPS,Intact,Intact,0.9993907167199702,0.0005461217131089556,6.316156692096541e-05
5331,25.9137439395928,0.242096277760656,0.304788665522982,0.312668290735757,0.974798770945934,1.06922179123098,0.958286404948683,0.110935386282298,0.695076332241976,0.552076684458764,1.19108297153755,0.447073012594191,0.559167497925047,62,71,3,Left,Intact,L6,LPS,Intact,Intact,0.7450373387860023,0.18455477631882772,0.07040788489516979
5332,21.5957119159338,0.136485174126604,0.865300216215805,0.971344461390923,0.890827353848019,1.39154593878827,0.474173123739561,0.917372815048708,0.350373904155888,0.930215145122786,0.927814430622327,0.061653640922669,0.985568090692329,63,68,3,Left,Intact,L6,LPS,Intact,Intact,0.9993419168356439,0.0006354074273946698,2.2675736961451248e-05
5333,26.525341952654,0.15554923255941,0.61451976943302,0.741304018422662,0.828971318327113,1.10827647832896,0.552604977898916,0.555671500430043,0.502419223510914,0.783913113446267,1.09384400916736,0.20670683068269,0.860990138400355,63,69,3,Left,Intact,L6,LPS,Intact,Intact,0.9987913685717054,0.0010971606826296432,0.00011147074566492678
5334,22.3738791833526,0.123803440197439,0.696241217483564,0.839218173542479,0.829630767580514,1.12379949983743,0.423889270549075,0.699910229288355,0.439422417111379,0.834410700724508,1.01719450064385,0.150536375345143,0.916088518399002,63,70,3,Left,Intact,L6,LPS,Intact,Intact,0.9993907167199702,0.0005461217131089556,6.316156692096541e-05
5335,30.2494762604921,0.1821227645302,0.448720903800309,0.568398394921812,0.789447872846359,1.05102329034994,0.6680321567781,0.382991133571843,0.601883402681459,0.669866332786109,1.15568110096454,0.32498455353992,0.753922008514019,63,71,3,Left,Intact,L6,LPS,Intact,Intact,0.9607198242196107,0.03057586420402416,0.008704311576364854
5336,15.7382272140823,0.0757855825926209,0.577038482902192,0.853484476610908,0.676097221115898,1.2098128451264,0.246000001185491,0.963812843940907,0.385167284381326,0.759630491029811,0.815469045467545,0.170016403838216,0.923842235779956,64,67,3,Left,Intact,L6,LPS,Intact,Intact,0.9980644372550591,0.0017636332766360308,0.00017192946830473483
5337,25.0847332788417,0.190790578054935,0.670871286085431,0.734665466398469,0.913165674404468,1.15987229298036,0.707322132741628,0.452550160238731,0.491109886320183,0.819067326955135,1.11545680659807,0.178936426181239,0.857126283810308,64,68,3,Left,Intact,L6,LPS,Intact,Intact,0.9988396777504492,0.0010971606826296432,6.316156692096541e-05
5338,20.0428704237802,0.190830980426429,0.769222097927034,0.862617522226802,0.891730202675837,1.45143764651177,0.707507241912189,0.743930404599582,0.381207031882709,0.877053075889387,0.932855449559865,0.105382823044131,0.928772050735164,64,69,3,Left,Intact,L6,LPS,Intact,Intact,0.9993014310056845,0.0006354074273946698,6.316156692096541e-05
5339,21.6838310777613,0.187248384680563,0.700608655507992,0.816198976802998,0.85837972776226,1.40179148777098,0.691164610999766,0.710626876771216,0.397986868151141,0.837023688737656,0.923197368284646,0.135381618084388,0.903437312049374,64,70,3,Left,Intact,L6,LPS,Intact,Intact,0.9993907167199702,0.0005461217131089556,6.316156692096541e-05
5340,22.5657973395796,0.211966554680246,0.653304018970719,0.740556045000302,0.882180387806371,1.36593981205148,0.80694501967834,0.558994792373137,0.43357926828355,0.808272243102978,0.972097467830588,0.164320168510031,0.860555660605578,64,71,3,Left,Intact,L6,LPS,Intact,Intact,0.9991100504446129,0.0008267879884662043,6.316156692096541e-05
5342,18.2106033764283,0.0639213682789096,0.624898866850126,0.893550365031644,0.699343754202367,1.23678533141728,0.204858970537708,1.03192636087958,0.368816628990575,0.790505450234295,0.808964245608815,0.148742820681455,0.945277930045785,65,67,3,Left,Intact,L6,LPS,Intact,Intact,0.9989032995119281,0.0009247710197671539,0.00017192946830473483
5343,21.3412168663699,0.219718827344295,0.719483902168805,0.78579550622721,0.915612136321849,1.43066664100425,0.844767892821803,0.585898748182448,0.39692552780947,0.848223969343478,0.93500492993029,0.12788582674906,0.886451073792124,65,68,3,Left,Intact,L6,LPS,Intact,Intact,0.9992873976091322,0.0006494408239470287,6.316156692096541e-05
5344,24.013930164361,0.163019259470833,0.677530571502992,0.80113744383189,0.845710778742686,1.23932355293358,0.584311866128842,0.655011686804735,0.440422067263461,0.823122452313744,1.00552285343862,0.157871674175883,0.895062815578823,65,69,3,Left,Intact,L6,LPS,Intact,Intact,0.9993907167199702,0.0005461217131089556,6.316156692096541e-05
5345,23.3043158358788,0.220973559244235,0.609517423157733,0.66834078372891,0.911985977807637,1.26747327977422,0.850960433498995,0.41651284627523,0.491242803373357,0.78071596829944,1.06577734314881,0.203975533485633,0.817521121273885,65,70,3,Left,Intact,L6,LPS,Intact,Intact,0.9927975415722077,0.00630686857542761,0.0008955898523646785
5346,25.9087473314151,0.144681410033841,0.675346118663685,0.824149194150167,0.819446434525823,1.23556688751185,0.507464978773226,0.728101908738623,0.42983152115835,0.821794450372893,0.979191513847997,0.155151524813527,0.907826632210229,65,71,3,Left,Intact,L6,LPS,Intact,Intact,0.9993907167199702,0.0005461217131089556,6.316156692096541e-05
5347,19.1061887854543,0.263227604952357,0.354895881594117,0.375396281316053,0.945389976560061,1.24357806265684,1.07181379238022,0.171764270276626,0.617598401145201,0.595731383757913,1.09407330309355,0.379360950171025,0.612695912599434,65,72,3,Left,Intact,L6,LPS,Intact,Intact,0.7902354878607701,0.1287717960572447,0.08099271608198473
5348,25.6690810635224,0.0438635821694351,0.510953854409867,0.845947754972206,0.604001667250307,1.14096872643399,0.137627585409705,1.00334114102428,0.450987582373169,0.714810362550702,0.909339645766471,0.221811550676518,0.919754181818276,66,67,3,Left,Intact,L6,LPS,Intact,Intact,0.9962549050684664,0.0025605569022749044,0.0011845380292585261
5349,23.4618422539083,0.226782407136635,0.726011421088011,0.769181085903949,0.943875810771914,1.38769707476114,0.879891026393302,0.507806048367838,0.418019057931948,0.852063038212555,0.990248924295954,0.131904124749945,0.877029694995528,66,68,3,Left,Intact,L6,LPS,Intact,Intact,0.9993164423595624,0.0006203960735167362,6.316156692096541e-05
5350,22.6289310392746,0.207243784646925,0.712744376362581,0.787947794489706,0.904557867090893,1.37288947495499,0.78426550546043,0.588623969494559,0.416461341750219,0.844241894460694,0.976444025495368,0.136469999877644,0.887664235220562,66,69,3,Left,Intact,L6,LPS,Intact,Intact,0.9992608465901001,0.0006759918429790855,6.316156692096541e-05
5351,22.8394098722212,0.229125465032051,0.68652932285339,0.741083378198499,0.926386076182513,1.39903716288279,0.891683878394987,0.507353284487803,0.4357725793609,0.828570650489981,1.00173000664305,0.152793865719826,0.860861997185669,66,70,3,Left,Intact,L6,LPS,Intact,Intact,0.9991848634121939,0.000751975020885157,6.316156692096541e-05
5352,26.4787753351492,0.145270122074384,0.690578187398376,0.837630798320313,0.824442211035197,1.26150657917702,0.509880814370078,0.751625764806942,0.424788697615322,0.831010341330586,0.979080373905663,0.147642859470152,0.915221720852555,66,71,3,Left,Intact,L6,LPS,Intact,Intact,0.9993907167199702,0.0005461217131089556,6.316156692096541e-05
5353,18.1442189983618,0.252943187724193,0.314149946055771,0.392139847813621,0.801117121372176,1.26642997707332,1.01575884283942,0.250671134233906,0.604495880119317,0.560490808181339,1.02495605673907,0.39426579180944,0.626210705604448,66,72,3,Left,Intact,L6,LPS,Intact,Intact,0.7619567070052226,0.15979904444605506,0.07824424854872199
5354,26.0669800188171,0.0316963133711843,0.333216955296732,0.74778686106296,0.445604185694132,0.987486592113733,0.0982015677794314,0.889285024334302,0.514889270499632,0.577249474054963,0.903047207809762,0.320810301844567,0.864746703412601,67,67,3,Left,Intact,L6,LPS,Intact,Intact,0.5587219317501485,0.3135874386578905,0.127690629591961
5355,24.4829301560033,0.0953203929709627,0.754514354582532,0.958826513301492,0.786914362624935,1.45167731574319,0.316091107493827,1.13558620824936,0.352763174223851,0.868627857360407,0.853489277731269,0.102400122470141,0.979196871574604,67,68,3,Left,Intact,L6,LPS,Intact,Intact,0.9992539349762335,0.0007460650237665518,0.0
5356,25.4295381969073,0.203080727000443,0.577838134896614,0.710463658430829,0.813325393972804,1.36755352984194,0.764496733412129,0.603056796429815,0.434982319760553,0.760156651550595,0.921758232070046,0.191594363605807,0.842890063075149,67,69,3,Left,Intact,L6,LPS,Intact,Intact,0.9986469672351581,0.0009672905527595133,0.0003857422120822557
5357,22.4741733059916,0.199072214612653,0.739293909427024,0.825620233314659,0.89544063916523,1.41370513719104,0.745656043820643,0.668049093370394,0.392200883530588,0.859822021948161,0.938411916068387,0.119095367261689,0.908636469284971,67,70,3,Left,Intact,L6,LPS,Intact,Intact,0.9993014310056845,0.0006354074273946698,6.316156692096541e-05
5358,27.1402503595872,0.162199955212056,0.639068247885253,0.779665832227119,0.819669429478206,1.24034721995041,0.580806683722882,0.659540536227532,0.442800460736544,0.799417442820241,0.981952912915618,0.173224234647007,0.882986881118354,67,71,3,Left,Intact,L6,LPS,Intact,Intact,0.9991081763021816,0.0008286621308973727,6.316156692096541e-05
5359,18.5294076918606,0.2202834218658,0.185969451401385,0.313367980793079,0.593453903397305,1.08414818248015,0.847551897868789,0.236596284611356,0.71214879999826,0.431241755169168,1.07449880872476,0.530973795635012,0.559792801662436,67,72,3,Left,Intact,L6,LPS,Intact,Intact,0.562292302414224,0.32353160070704673,0.11417609687872934
5360,26.6145173561876,0.120259360854192,0.133128834410356,0.36783640847614,0.361924027482427,0.736391641678918,0.410095960683226,0.326295680995692,0.835947623018765,0.364868242534693,1.18440783095209,0.661717519052102,0.606495184215126,68,67,3,Left,Intact,L6,LPS,Intact,Injured,0.3453867967756548,0.4502458048705043,0.20436739835384096
5361,34.5461042888559,0.0473701426047291,0.401896832328431,0.765476854794213,0.525028065592493,1.02274157949405,0.149176961766402,0.873564617727643,0.518581219703243,0.633953336081159,0.95910772874031,0.298317965184709,0.874915341501229,68,68,3,Left,Intact,L6,LPS,Intact,Intact,0.9398656017913711,0.04140228257677598,0.018732115631852776
5362,25.1915206121853,0.122343100005798,0.70283353300379,0.907835520190392,0.774185981240734,1.45633945490376,0.418192234368372,1.03814722053538,0.389938600805472,0.838351676209805,0.907613874400977,0.131100964007719,0.952804030318088,68,69,3,Left,Intact,L6,LPS,Intact,Intact,0.9992978692165962,0.0006794550464422888,2.2675736961451248e-05
5363,26.129443636386,0.108829627885118,0.693066232568304,0.890421340201727,0.778357617093149,1.30261158037483,0.366359670239649,0.936251910135179,0.406468539979174,0.83250599551493,0.937682959444651,0.140861330246436,0.943621396642598,68,70,3,Left,Intact,L6,LPS,Intact,Intact,0.9994312025499297,0.0005461217131089556,2.2675736961451248e-05
5364,27.2582462352505,0.166922431291614,0.478844421140403,0.666684702782758,0.718247200125779,1.19080616451692,0.601105242398062,0.589700922118855,0.536017631145948,0.691985853280544,1.05320965730808,0.27742161806488,0.816507625673366,68,71,3,Left,Intact,L6,LPS,Intact,Intact,0.9970096415032317,0.001886435311070138,0.0011039231856980118
5365,16.471913944284,0.20489253163026,0.0486438256501921,0.0607232836034941,0.801073702927901,0.796530137764414,0.773074860120599,0.023455277643815,1.0744146123081,0.22055345304527,1.34963338791228,0.936805224506013,0.246420947980268,68,72,3,Left,Intact,L6,LPS,Intact,Injured,0.18309795271109278,0.7487820180778497,0.0681200292110572
5366,30.4628541306568,0.116029034342144,0.164686980734659,0.422961815869578,0.389366071724643,0.778883761080455,0.393776624515472,0.385107136564983,0.773392228454196,0.405816437240607,1.12780070422818,0.596187990567205,0.650355145954561,69,68,3,Left,Intact,L6,LPS,Intact,Injured,0.38559270299321696,0.41221575413391515,0.20219154287286784
